ObjectID,ClassificationID,AltNum,Description
16213,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16213,34,EMC_SR_3/2943,Cairo Special Register number
16214,92,MFAB_13.3428,"Museum of Fine Arts, Boston accession number"
16214,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16214,92,EMC_SR_3/2943,Cairo Special Register number
16216,92,MFAB_13.3427,"Museum of Fine Arts, Boston accession number"
16216,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16216,92,EMC_SR_3/2943,Cairo Special Register number
16218,92,MFAB_13.3426,"Museum of Fine Arts, Boston accession number"
16218,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16218,92,EMC_SR_3/2943,Cairo Special Register number
16219,92,MFAB_13.3468,"Museum of Fine Arts, Boston accession number"
16219,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16219,92,EMC_SR_3/2943,Cairo Special Register number
16236,34,HUMFA_13-1-516,Harvard University-Boston Museum of Fine Arts excavation number
16236,34,EMC_SR_2/1198,Cairo Special Register number
16237,34,HUMFA_13-1-517,Harvard University-Boston Museum of Fine Arts excavation number
16237,34,EMC_SR_2/1198,Cairo Special Register number
16238,34,HUMFA_13-1-518,Harvard University-Boston Museum of Fine Arts excavation number
16238,34,EMC_SR_2/1198,Cairo Special Register number
16239,34,HUMFA_13-1-519,Harvard University-Boston Museum of Fine Arts excavation number
16239,34,EMC_SR_2/1198,Cairo Special Register number
16240,34,HUMFA_13-1-520,Harvard University-Boston Museum of Fine Arts excavation number
16240,34,EMC_SR_2/1198,Cairo Special Register number
16241,34,HUMFA_13-1-521,Harvard University-Boston Museum of Fine Arts excavation number
16241,34,EMC_SR_2/1198,Cairo Special Register number
16242,57,HUMFA_13-1-522,Harvard University-Boston Museum of Fine Arts excavation number
16242,57,EMC_SR_2/610,Cairo Special Register number
16278,100,EMC_JE_88140,Journal d'Entree number
16278,100,EMC_SR_3/827,Cairo Special Register number
16278,100,HUMFA_14-2-89,Harvard University-Boston Museum of Fine Arts excavation number
16302,100,HUMFA_14-2-103,Harvard University-Boston Museum of Fine Arts excavation number
16332,34,HUMFA_14-2-121,Harvard University-Boston Museum of Fine Arts excavation number
16384,18,HUMFA_13-10-69,Harvard University-Boston Museum of Fine Arts excavation number
16384,18,EMC_SR_2/14726,Cairo Special Register number
16386,18,HUMFA_13-11-1,Harvard University-Boston Museum of Fine Arts excavation number
16386,18,EMC_SR_2/14725,Cairo Special Register number
16398,100,HUMFA_12-12-74,Harvard University-Boston Museum of Fine Arts excavation number
16398,100,MFAB_13.4308,"Museum of Fine Arts, Boston accession number"
16399,100,HUMFA_12-12-75,Harvard University-Boston Museum of Fine Arts excavation number
16399,100,MFAB_13.4309,"Museum of Fine Arts, Boston accession number"
16402,100,EMC_JE_44624,Journal d'Entree number
16402,100,EMC_SR_2/879,Cairo Special Register number
16402,100,HUMFA_12-12-77,Harvard University-Boston Museum of Fine Arts excavation number
16403,100,HUMFA_12-12-78,Harvard University-Boston Museum of Fine Arts excavation number
16403,100,EMC_JE_44623,Journal d'Entree number
16403,100,EMC_SR_2/878,Cairo Special Register number
16419,89,EMC_TR_20.9.16.3,Cairo Temporary Register number
16419,89,EMC_SR_3/2943,Cairo Special Register number
16420,89,EMC_TR_20.9.16.3,Cairo Temporary Register number
16420,89,EMC_SR_3/2943,Cairo Special Register number
16431,100,EMC_TR_20.9.16.3,Cairo Temporary Register number
16431,100,EMC_SR_3/2943,Cairo Special Register number
16435,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16435,34,EMC_SR_3/2943,Cairo Special Register number
16474,100,HUMFA_12-12-114,Harvard University-Boston Museum of Fine Arts excavation number
16474,100,MFAB_13.4314,"Museum of Fine Arts, Boston accession number"
16487,100,HUMFA_12-12-119,Harvard University-Boston Museum of Fine Arts excavation number
16487,100,MFAB_13.4318,"Museum of Fine Arts, Boston accession number"
16489,100,EMC_JE_44626,Journal d'Entree number
16489,100,EMC_SR_2/1072,Cairo Special Register number
16489,100,HUMFA_12-12-120,Harvard University-Boston Museum of Fine Arts excavation number
16495,100,EMC_JE_44625,Journal d'Entree number
16495,100,EMC_SR_2/880,Cairo Special Register number
16495,100,HUMFA_12-12-122,Harvard University-Boston Museum of Fine Arts excavation number
16504,100,EMC_JE_44622,Journal d'Entree number
16504,100,EMC_SR_2/877,Cairo Special Register number
16504,100,HUMFA_12-12-125,Harvard University-Boston Museum of Fine Arts excavation number
16523,38,HUMFA_12-12-133,Harvard University-Boston Museum of Fine Arts excavation number
16523,38,EMC_SR_2/657,Cairo Special Register number
16527,89,HUMFA_12-12-141,Harvard University-Boston Museum of Fine Arts excavation number
16527,89,EMC_SR_2/10834,Cairo Special Register number
16539,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16539,34,EMC_SR_3/2943,Cairo Special Register number
16540,34,EMC_JE_44449,Journal d'Entree number
16540,34,EMC_SR_2/847,Cairo Special Register number
16540,34,HUMFA_12-12-143,Harvard University-Boston Museum of Fine Arts excavation number
16541,34,EMC_JE_44448,Journal d'Entree number
16541,34,EMC_SR_2/846,Cairo Special Register number
16541,34,HUMFA_12-12-144,Harvard University-Boston Museum of Fine Arts excavation number
16542,34,EMC_JE_44453,Journal d'Entree number
16542,34,EMC_SR_2/851,Cairo Special Register number
16542,34,HUMFA_12-12-145,Harvard University-Boston Museum of Fine Arts excavation number
16544,34,EMC_JE_44427,Journal d'Entree number
16544,34,EMC_SR_2/833,Cairo Special Register number
16544,34,HUMFA_12-12-146,Harvard University-Boston Museum of Fine Arts excavation number
16545,34,EMC_JE_44426,Journal d'Entree number
16545,34,EMC_SR_2/832,Cairo Special Register number
16545,34,HUMFA_12-12-147,Harvard University-Boston Museum of Fine Arts excavation number
16546,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16546,34,EMC_SR_3/2943,Cairo Special Register number
16548,34,EMC_SR_3/2943,Cairo Special Register number
16550,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16550,34,EMC_SR_3/2943,Cairo Special Register number
16551,34,HUMFA_12-12-151,Harvard University-Boston Museum of Fine Arts excavation number
16551,34,EMC_SR_2/801,Cairo Special Register number
16555,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16555,34,EMC_SR_3/2943,Cairo Special Register number
16557,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16557,34,EMC_SR_3/2943,Cairo Special Register number
16559,34,EMC_TR_20.9.16.3,Cairo Temporary Register number
16559,34,EMC_SR_3/2943,Cairo Special Register number
16561,53,EMC_TR_20.9.16.3,Cairo Temporary Register number
16561,53,EMC_SR_3/2943,Cairo Special Register number
16565,34,HUMFA_12-12-158a,Harvard University-Boston Museum of Fine Arts excavation number
16565,34,EMC_SR_2/1194,Cairo Special Register number
16595,34,GEM_8038,Grand Egyptian Museum number
16595,34,EMC_JE_46575,Journal d'Entree number
16596,24,EMC_JE_44633,Journal d'Entree number
16596,24,EMC_SR_2/15776,Cairo Special Register number
16596,24,HUMFA_12-12-168,Harvard University-Boston Museum of Fine Arts excavation number
16598,34,EMC_JE_46575,Journal d'Entree number
16598,34,GEM_8038,Grand Egyptian Museum number
16599,34,GEM_8038,Grand Egyptian Museum number
16599,34,EMC_JE_46575,Journal d'Entree number
16600,34,GEM_8038,Grand Egyptian Museum number
16600,34,EMC_JE_46575,Journal d'Entree number
16601,34,GEM_8038,Grand Egyptian Museum number
16601,34,EMC_JE_46575,Journal d'Entree number
16603,34,GEM_8038,Grand Egyptian Museum number
16603,34,EMC_JE_46575,Journal d'Entree number
16605,34,HUMFA_15-11-54,Harvard University-Boston Museum of Fine Arts excavation number
16605,34,EMC_SR_2/1203,Cairo Special Register number
16613,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16613,92,EMC_SR_3/2943,Cairo Special Register number
16615,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16615,92,EMC_SR_3/2943,Cairo Special Register number
16616,92,EMC_TR_20.9.16.3,Cairo Temporary Register number
16616,92,EMC_SR_3/2943,Cairo Special Register number
16617,111,EMC_TR_20.9.16.3,Cairo Temporary Register number
16617,111,EMC_SR_3/2943,Cairo Special Register number
16619,38,EMC_TR_20.9.16.3,Cairo Temporary Register number
16619,38,EMC_SR_3/2943,Cairo Special Register number
16621,38,EMC_TR_20.9.16.3,Cairo Temporary Register number
16621,38,EMC_SR_3/2943,Cairo Special Register number
16622,38,EMC_TR_20.9.16.3,Cairo Temporary Register number
16622,38,EMC_SR_3/2943,Cairo Special Register number
16624,129,HUMFA_12-12-184,Harvard University-Boston Museum of Fine Arts excavation number
16624,129,EMC_SR_2/669,Cairo Special Register number
16672,18,HUMFA_12-12-195,Harvard University-Boston Museum of Fine Arts excavation number
16672,18,MFAB_13.3431,"Museum of Fine Arts, Boston accession number"
16679,18,HUMFA_12-12-197,Harvard University-Boston Museum of Fine Arts excavation number
16679,18,MFAB_13.3433,"Museum of Fine Arts, Boston accession number"
16687,18,HUMFA_12-12-201,Harvard University-Boston Museum of Fine Arts excavation number
16687,18,MFAB_13.3437,"Museum of Fine Arts, Boston accession number"
16692,18,HUMFA_12-12-203,Harvard University-Boston Museum of Fine Arts excavation number
16692,18,MFAB_13.3439,"Museum of Fine Arts, Boston accession number"
16695,18,HUMFA_12-12-204,Harvard University-Boston Museum of Fine Arts excavation number
16695,18,MFAB_13.3440,"Museum of Fine Arts, Boston accession number"
16700,18,HUMFA_12-12-209,Harvard University-Boston Museum of Fine Arts excavation number
16716,18,HUMFA_12-12-216,Harvard University-Boston Museum of Fine Arts excavation number
16716,18,MFAB_13.3153,"Museum of Fine Arts, Boston accession number"
16796,18,HUMFA_13-11-60,Harvard University-Boston Museum of Fine Arts excavation number
16796,18,EMC_SR_2/14723,Cairo Special Register number
16813,100,EMC_JE_44436,Journal d'Entree number
16813,100,EMC_CG_57033,Catalogue General number
16813,100,EMC_SR_2/837,Cairo Special Register number
16813,100,HUMFA_12-12-263,Harvard University-Boston Museum of Fine Arts excavation number
16834,100,EMC_JE_44442,Journal d'Entree number
16834,100,EMC_CG_57035,Catalogue General number
16834,100,EMC_SR_2/843,Cairo Special Register number
16834,100,HUMFA_12-12-267,Harvard University-Boston Museum of Fine Arts excavation number
16841,100,EMC_JE_44443,Journal d'Entree number
16841,100,EMC_CG_57036,Catalogue General number
16841,100,EMC_SR_2/844,Cairo Special Register number
16841,100,HUMFA_12-12-272,Harvard University-Boston Museum of Fine Arts excavation number
16852,100,EMC_JE_44438,Journal d'Entree number
16852,100,EMC_CG_57034,Catalogue General number
16852,100,EMC_SR_2/839,Cairo Special Register number
16852,100,HUMFA_12-12-281,Harvard University-Boston Museum of Fine Arts excavation number
16854,34,HUMFA_12-12-282,Previous Number
16854,34,EMC_SR_2/1200,Cairo Special Register number
16856,34,HUMFA_12-12-283,Harvard University-Boston Museum of Fine Arts excavation number
16856,34,EMC_SR_2/1199,Cairo Special Register number
16935,34,EMC_JE_44439,Journal d'Entree number
16935,34,EMC_SR_2/840,Cairo Special Register number
16935,34,HUMFA_12-12-319,Harvard University-Boston Museum of Fine Arts excavation number
16979,18,HUMFA_14-3-16,Harvard University-Boston Museum of Fine Arts excavation number
16979,18,HUMFA_14-3-23,Harvard University-Boston Museum of Fine Arts excavation number
16979,18,HUMFA_14-3-32,Harvard University-Boston Museum of Fine Arts excavation number
17117,34,HUMFA_12-12-568,Harvard University-Boston Museum of Fine Arts excavation number
17117,34,MFAB_13.3271,"Museum of Fine Arts, Boston accession number"
17347,79,EMC_JE_53861,Journal d'Entree number
17347,79,EMC_SR_7/3099,Cairo Special Register number
17347,79,HUMFA_29-2-16,Harvard University-Boston Museum of Fine Arts excavation number
17349,79,EMC_JE_53859,Journal d'Entree number
17349,79,EMC_SR_7/3097,Cairo Special Register number
17349,79,HUMFA_29-2-17,Harvard University-Boston Museum of Fine Arts excavation number
17377,24,EMC_JE_44634,Journal d'Entree number
17377,24,EMC_SR_2/15419,Cairo Special Register number
17377,24,HUMFA_13-1-543,Harvard University-Boston Museum of Fine Arts excavation number
17382,58,HUMFA_13-1-548,Harvard University-Boston Museum of Fine Arts excavation number
17616,18,HUMFA_13-12-7,Harvard University-Boston Museum of Fine Arts excavation number
17616,18,EMC_SR_2/14724,Cairo Special Register number
17621,34,HUMFA_13-12-12,Harvard University-Boston Museum of Fine Arts excavation number
17621,34,43-42-50/5880,Peabody Museum of Archaeology and Ethnology number
17632,34,HUMFA_13-12-17,Harvard University-Boston Museum of Fine Arts excavation number
17632,34,43-42-50/5882,Peabody Museum of Archaeology and Ethnology number
17742,18,HUMFA_28-5-219,Harvard University-Boston Museum of Fine Arts excavation number
17742,18,EMC_SR_2/15248,Cairo Special Register number
17805,100,EMC_JE_56998,Journal d'Entree number
17805,100,EMC_SR_2/1291,Cairo Special Register number
17805,100,HUMFA_28-8-12,Harvard University-Boston Museum of Fine Arts excavation number
17886,79,EMC_TR_5.4.30.1,Cairo Temporary Register number
17886,79,EMC_SR_7/3158,Cairo Special Register number
17897,79,EMC_TR_5.4.30.1,Cairo Temporary Register number
17897,79,EMC_SR_7/3158,Cairo Special Register number
17943,79,EMC_JE_53842,Journal d'Entree number
17943,79,EMC_SR_7/3080,Cairo Special Register number
17943,79,HUMFA_29-2-26,Harvard University-Boston Museum of Fine Arts excavation number
17945,79,HUMFA_29-2-27,Harvard University-Boston Museum of Fine Arts excavation number
17945,79,EMC_SR_7/3090,Cairo Special Register number
17947,34,HUMFA_14-1-76,Harvard University-Boston Museum of Fine Arts excavation number
17947,34,43-42-50/5881,Peabody Museum of Archaeology and Ethnology number
18133,88,EMC_SR_4/10195,Cairo Special Register number
18133,88,EMC_SR_4/10196,Cairo Special Register number
18133,88,MFAB_29.1845,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.1846,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.1847,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.1848,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3111,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3112,"Museum of Fine Arts, Boston accession number"
18133,88,EMC_JE_54174,Journal d'Entree number
18133,88,EMC_JE_54175,Journal d'Entree number
18133,88,EMC_TR_16.4.30.9,Cairo Temporary Register number
18133,88,MFAB_29.3103,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3104,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3105,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3108,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3109,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3110,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.1849,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3098,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3099,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3100,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3101,"Museum of Fine Arts, Boston accession number"
18133,88,MFAB_29.3102,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.1850,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_28.1851,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.1852a-b,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.3106,"Museum of Fine Arts, Boston accession number"
18134,88,EMC_SR_4/10194,Cairo Special Register number
18134,88,MFAB_29.3107,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.3113,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.3114,"Museum of Fine Arts, Boston accession number"
18134,88,MFAB_29.3116,"Museum of Fine Arts, Boston accession number"
18134,88,EMC_JE_54176,Journal d'Entree number
18136,88,EMC_SR_4/10177,Cairo Special Register number
18136,88,EMC_SR_4/10179,Cairo Special Register number
18136,88,MFAB_29.1853,"Museum of Fine Arts, Boston accession number"
18136,88,EMC_JE_54180,Journal d'Entree number
18136,88,EMC_JE_54181,Journal d'Entree number
18136,88,EMC_TR_16.4.30.9,Cairo Temporary Register number
18136,88,MFAB_29.3204,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3205,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3206,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3207,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3208,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3209,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3198,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3199,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3200,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3201,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3202,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3203,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3192,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3193,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3194,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3195,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3196,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3197,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3186,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3187,"Museum of Fine Arts, Boston accession number"
18136,88,MFAB_29.3188,"Museum of Fine Arts, Boston accession number"
