ID,ReferenceID,Title,BoilerText,ClassificationID,DisplayDate,MainPathName,MainFileName
3978,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3978,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3979,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3979,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3980,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3980,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3981,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3981,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3982,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3982,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3983,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3983,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3984,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3984,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3985,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3985,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3986,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3986,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3987,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3987,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3988,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3988,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3989,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3989,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3990,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3990,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3991,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3991,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3992,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3992,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3993,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3993,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3994,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3994,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3995,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3995,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3996,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3996,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3997,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3997,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3998,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3998,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
3999,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
3999,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
4000,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",5,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
4000,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",5,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
4000,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",5,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
4000,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",5,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
