ConstituentID,ConstituentTypeID,ReferenceID,Title,BoilerText,DisplayDate,MainPathName,MainFileName
2366,3,269,"The Old Kingdom Art and Archaeology, pp. 119-126, ""The Iconography of the Princess in the Old Kingdom""","Callender, Vivienne Gae. ""The Iconography of the Princess in the Old Kingdom."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 119-126.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,callender_okaa_2006.pdf
2366,3,507,"L'Égyptologie en 1979, pp. 115-121, ""The Senedjemib Complex at Giza: An Interim Report""","Brovarski, Edward. ""The Senedjemib Complex at Giza: An Interim Report."" <I>L'Égyptologie en 1979. Axes prioritaires de recherches</I>, tome II. Colloques Internationaux du Centre National de la Recherche Scientifique No. 595. Paris: Éditions du Centre National de la Recherche Scientifique, 1982, pp. 115-121.<BR>",1982,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_egyptologie_1979.pdf
2368,3,507,"L'Égyptologie en 1979, pp. 115-121, ""The Senedjemib Complex at Giza: An Interim Report""","Brovarski, Edward. ""The Senedjemib Complex at Giza: An Interim Report."" <I>L'Égyptologie en 1979. Axes prioritaires de recherches</I>, tome II. Colloques Internationaux du Centre National de la Recherche Scientifique No. 595. Paris: Éditions du Centre National de la Recherche Scientifique, 1982, pp. 115-121.<BR>",1982,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_egyptologie_1979.pdf
2371,3,185,"Journal of the American Research Center In Egypt 35 (1998), pp 115-127, ""A Case of Prefabrication at Giza? The False Door of Inti""","Manuelian, Peter Der. ""A Case of Prefabrication at Giza? The False Door of Inti."" <I>Journal of the American Research Center In Egypt </I>35 (1998), pp. 115-127.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_35-2_1998.pdf
2371,3,189,The Minor Cemetery at Giza,"Fisher, Clarence S. <I>The Minor Cemetery at Giza</I>. Philadelphia: University Museum, 1924.<BR>",1924,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fisher_minor_cemetery.pdf
2372,3,244,Excavations at Gîza 8: 1936-1937,"Hassan, Selim. <I>Excavations at Gîza 8: 1936-1937. </I>The Great Sphinx and its Secrets. Historical Studies in the Light of the Recent Excavations. Cairo: Government Press, 1953.",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_8.pdf
2376,3,138,Urkunden des Alten Reichs. Erster Band,"Sethe, Kurt. <I>Urkunden des Alten Reichs. Erster Band</I>. Urkunden des Ägyptischen Altertums Abteilung 1, Hft. 1-4. Leipzig: J.C. Hinrichs'sche Buchhandlung, 1903/1933.",1933,Y:\\images\MFA-images\Giza\GizaImage\full\library\sethe_urk_I\,sethe_urk_I.pdf
2376,3,154,"American Journal of Archaeology 46 (1942), pp. 509–531, ""The Origin of Some Unidentified Old Kingdom Reliefs""","Smith, William Stevenson. ""The Origin of Some Unidentified Old Kingdom Reliefs."" <I>American Journal of Archaeology</I> 46 (1942), pp. 509-531.",1942,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_aja_46_1942.pdf
2376,3,174,Gli Scavi Italiani a el-Ghiza (1903),"Curto, Silvio. <I>Gli Scavi Italiani a el-Ghiza (1903)</I>. Rome: Centro Per Le Antichitá E La Storia Dell'Arte del Vicino Oriente, 1993.<I></I>",1993,Y:\\images\MFA-images\Giza\GizaImage\full\library\,curto_gli_scavi.pdf
2379,3,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
2382,3,174,Gli Scavi Italiani a el-Ghiza (1903),"Curto, Silvio. <I>Gli Scavi Italiani a el-Ghiza (1903)</I>. Rome: Centro Per Le Antichitá E La Storia Dell'Arte del Vicino Oriente, 1993.<I></I>",1993,Y:\\images\MFA-images\Giza\GizaImage\full\library\,curto_gli_scavi.pdf
2384,3,183,Die Mastaba des Uhemka,"Kayser, Hans. <I>Die Mastaba des Uhemka: Ein Grab in der Wüste</I>. Hannover: Fackeltrager-Verlag Schmidt-Kunster GmbH., 1964.",1964,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kayser_uhemka.pdf
2385,3,189,The Minor Cemetery at Giza,"Fisher, Clarence S. <I>The Minor Cemetery at Giza</I>. Philadelphia: University Museum, 1924.<BR>",1924,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fisher_minor_cemetery.pdf
2392,3,482,"The Followers of Horus, pp. 327-336, ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid""","Hawass, Zahi. ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid."" In Renée Friedman and Barbara Adams, eds. <I>The Followers of Horus. Studies dedicated to Michael Allen Hoffman 1944-1990</I>. Egyptian Studies Association Publication No. 2. Oxbow Monograph 20. Oxford: Oxbow Books, 1992, pp. 327-336.<BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_gs_hoffman.pdf
2394,3,7,"Bulletin of the Museum of Fine Arts, Boston 11, No. 66 (November 1913), pp. 53-66, ""A Family of Builders of the Sixth Dynasty, about 2600 B.C.""","Reisner, George A. ""A Family of Builders of the Sixth Dynasty, about 2600 B.C."" <I>Bulletin of the Museum of Fine Arts, Boston </I>11, No. 66 (November 1913), pp. 53-66.<BR>",November 1913,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa11_1913_53to66.pdf
2400,3,7,"Bulletin of the Museum of Fine Arts, Boston 11, No. 66 (November 1913), pp. 53-66, ""A Family of Builders of the Sixth Dynasty, about 2600 B.C.""","Reisner, George A. ""A Family of Builders of the Sixth Dynasty, about 2600 B.C."" <I>Bulletin of the Museum of Fine Arts, Boston </I>11, No. 66 (November 1913), pp. 53-66.<BR>",November 1913,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa11_1913_53to66.pdf
2401,3,244,Excavations at Gîza 8: 1936-1937,"Hassan, Selim. <I>Excavations at Gîza 8: 1936-1937. </I>The Great Sphinx and its Secrets. Historical Studies in the Light of the Recent Excavations. Cairo: Government Press, 1953.",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_8.pdf
2402,3,185,"Journal of the American Research Center In Egypt 35 (1998), pp 115-127, ""A Case of Prefabrication at Giza? The False Door of Inti""","Manuelian, Peter Der. ""A Case of Prefabrication at Giza? The False Door of Inti."" <I>Journal of the American Research Center In Egypt </I>35 (1998), pp. 115-127.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_35-2_1998.pdf
2402,3,505,"Mélanges offerts à Edith Varga, pp. 65-80, ""Osiris in the Fourth Dynasty Again? The False Door of Jntj, MFA 31.781""","Bolshakov, Andrey. ""Osiris in the Fourth Dynasty Again? The False Door of Jntj, MFA 31.781."" In Hedvig Györy, ed. <I>Mélanges offerts à Edith Varga. </I>Bulletin du Musée Hongrois des Beaux-Arts Supplément-2001, Budapest: Musée Hongrois des Beaux-Arts, 2001, pp. 65-80.",2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,bolshakov_fs_varga.pdf
2403,3,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
2403,3,529,"Ancient Egypt, the Aegean, and the Near East, Volume 1, pp. 137-162, ""Old Kingdom Beaded Collars""","Brovarski, Edward. ""Old Kingdom Beaded Collars."" In Jacke Phillips with Lanny Bell, Bruce B. Williams, James Hoch and Ronald J. Leprohon (eds.) <I>Ancient Egypt, the Aegean, and the Near East. Studies in Honour of Martha Rhoads Bell</I>, Volume 1. San Antonio: Van Siclen Books, 1997, pp. 137162.<BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_gs_bell.pdf
2404,3,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
2405,3,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
2414,3,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
2415,3,255,Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California,"Lutz, Henry F. <I>Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California</I>. University of California Publications. Egyptian Archaeology 5. Leipzig: J.C. Hinrichs, 1930.<BR>",1930,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_statues.pdf
2416,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2418,3,540,"Sokar 9 (2. Halbjahr, 2004), pp. 28-34, ”Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)”","Gamer-Wallert, Ingrid.""Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)."" <I>Sokar</I> 9 (2. Halbjahr, 2004), pp. 28-34.<BR>",2004,Y:\\images\MFA-images\Giza\GizaImage\full\library\,gamer_sokar_9_2004.pdf
2418,3,607,"Journal of the American Research Center in Egypt 45 (2009), pp. 3-48, ""Penmeru Revisited–Giza Mastaba G 2197 (Giza Archives Gleanings V)""","Manuelian, Peter Der. ""Penmeru Revisited-Giza Mastaba G 2197 (Giza Archives Gleanings V).""<I>Journal of the American Research Center in Egypt</I>45 (2009), pp. 3-48.",2009,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_jarce45_2009.pdf
2418,3,608,"Perspectives on Ancient Egypt, pp. 235–272, ""A Dig Divided: The Giza Mastaba of Heti, G 5480 (Giza Archives Gleaning IV)""","Manuelian, Peter Der. ""A Dig Divided: The Giza Mastaba of Heti, G 5480 (Giza Archives Gleaning IV)."" In Zahi Hawass, Peter Der Manuelian and Ramadan Hussein, eds. <I>Perspectives on Ancient Egypt. Studies in Honor of Edward Brovarski</I>. CASAE 40. Cairo: Supreme Council of Antiquities, 2010, pp. 235-272.",2010,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_fs_brovarski.pdf
2422,3,238,Excavations at Gîza 5: 1933-1934,"Hassan, Selim. <I>Excavations at Gîza 5: 1933-1934</I>. With Special Chapters on Methods of Excavation, the False-Door, and Other Archaeological and Religious Subjects. Cairo: Government Press, 1944.",1944,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_5.pdf
2424,3,556,I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno,"Donadoni Roveri, Anna Maria. <I>I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno</I>. Rome: Istituto di Studi del Vicino Oriente - Università di Roma, 1969. <BR>",1969,Y:\\images\MFA-images\Giza\GizaImage\full\library\,roveri_sarcofagi.pdf
2427,3,366,"Journal of Egyptian Archaeology 32 (1946), pl. I, ""From the Tomb of Kaem'onkh at Gizah, Sixth Dynasty""","Davies, Nina M. ""From the Tomb of Kaem'onkh at Gizah, Sixth Dynasty."" <I>Journal of Egyptian Archaeology</I> 32 (1946), pl. I.",1946,Y:\\images\MFA-images\Giza\GizaImage\full\library\,davies_jea_32_1946.pdf
2427,3,432,"Studies in Honor of Ali Radwan, pp. 55-71, ""Decoration of Burial Chambers, Sarcophagi and Coffins in the Old Kingdom""","Kanawati, Naguib. ""Decoration of Burial Chambers, Sarcophagi and Coffins in the Old Kingdom."" In Khaled Daoud, Shafia Bedier &amp; Sawsan Abd el-Fatah, eds. <I>Studies in Honor of Ali Radwan</I>. Supplément aux Annales du Service des Antiquités de l'Égypte, no. 34. Cairo: Supreme Council of Antiquities, 2005, pp. 55-71. <BR>",2005,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kanawati_fs_radwan_55to71.pdf
2427,3,506,"Gold of Praise, pp. 27-54, ""Inventory Offering Lists and the Nomenclature for Boxes and Chests in the Old Kingdom""","Brovarski, Edward. ""Inventory Offering Lists and the Nomenclature for Boxes and Chests in the Old Kingdom."" In Emily Teeter and John A. Larson, eds. <I>Gold of Praise. Studies on Ancient Egypt in Honor of Edward F. Wente. </I>Studies in Ancient Oriental Civilization 58. Chicago: The Oriental Institute of the University of Chicago, 1999, pp. 27-54.<BR>",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_fs_wente.pdf
2427,3,513,"Egyptian Art in the Age of the Pyramids, pp. 138-153, ""Excavating the Old Kingdom. The Giza Necropolis and Other Mastaba Fields""","Manuelian, Peter Der. ""Excavating the Old Kingdom. The Giza Necropolis and Other Mastaba Fields."" In <I>Egyptian Art in the Age of the Pyramids</I>. New York: The Metropolitan Museum of Art, 1999, pp. 138-153.",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_eg_art_138-53.pdf
2427,3,516,"Göttinger Miszellen 139 (1994), pp. 9-32, ""Hinting as a Method of Old Kingdom Tomb Decoration I. The Offering-Stone and the False Door of the Dwarf Snb""","Bolshakov, Andrey. ""Hinting as a Method of Old Kingdom Tomb Decoration I. The Offering-Stone and the False Door of the Dwarf Snb."" G<I>öttinger Miszellen</I> 139 (1994), pp. 9-32.",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\,bolshakov_gm_139_1994.pdf
2427,3,529,"Ancient Egypt, the Aegean, and the Near East, Volume 1, pp. 137-162, ""Old Kingdom Beaded Collars""","Brovarski, Edward. ""Old Kingdom Beaded Collars."" In Jacke Phillips with Lanny Bell, Bruce B. Williams, James Hoch and Ronald J. Leprohon (eds.) <I>Ancient Egypt, the Aegean, and the Near East. Studies in Honour of Martha Rhoads Bell</I>, Volume 1. San Antonio: Van Siclen Books, 1997, pp. 137162.<BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_gs_bell.pdf
2427,3,533,"Tombs at Giza. Kaiemankh (G 4561) and Seshemnefer I (G 4940), Volume I","Kanawati, Naguib. <I>Tombs at Giza. Kaiemankh (G 4561) and Seshemnefer I (G 4940)</I>, Volume I. Australian Centre for Egyptology Report 16. Warminster: Aris and Phillips, 2001.<BR>",2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kanawati_tombs_1.pdf
2427,3,535,"Tombs at Giza.  Seshathetep/Heti (G 5150), Nesutnefer (G 4970) and Seshemnefer II (G 5080), Volume 2","Kanawati, Naguib. <I>Tombs at Giza. Seshathetep/Heti (G 5150), Nesutnefer (G 4970) and Seshemnefer II (G 5080)</I>, Volume 2. Australian Centre for Egyptology Report 18. Warminster: Aris and Phillips, 2002.<BR><BR>",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kanawati_tombs_2.pdf
2427,3,556,I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno,"Donadoni Roveri, Anna Maria. <I>I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno</I>. Rome: Istituto di Studi del Vicino Oriente - Università di Roma, 1969. <BR>",1969,Y:\\images\MFA-images\Giza\GizaImage\full\library\,roveri_sarcofagi.pdf
2427,3,604,"Journal of Egyptian Archaeology 95 (2009), pp. 161-174, ""Contribution to a Controversy: A Date For the Tomb of kA(=j)-m-anx at Giza""","Woods, Alexandra. ""Contribution to a Controversy: A Date For the Tomb of kA(=j)-m-anx at Giza."" <I>Journal of Egyptian Archaeology</I> 95 (2009), pp. 161-174.<BR>",2009,Y:\documents,woods_jea_95_2009.pdf
2428,3,509,"Proceedings of the Ninth International Congress of Egyptologists, pp. 721-735, ""The Development of Art in the Eastern and GIS Cemeteries at Giza during the Fourth Dynasty: Iconography and Style""","Flentye, Laurel. ""The Development of Art in the Eastern and GIS Cemeteries at Giza during the Fourth Dynasty: Iconography and Style."" In Jean-Claude Goyon and Christine Cardin, eds. <I>Proceedings of the Ninth International Congress of Egyptologists, Grenoble, 6-12 septembre 2004</I>, vol. I<I>.</I> Orientalia Lovaniensia Analecta 150. Leuven: Uitgeveru Peeters en Departement Oosterse Studies, 2007, pp. 721-735.<BR>",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,flentye_ice_9_2007.pdf
2428,3,556,I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno,"Donadoni Roveri, Anna Maria. <I>I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno</I>. Rome: Istituto di Studi del Vicino Oriente - Università di Roma, 1969. <BR>",1969,Y:\\images\MFA-images\Giza\GizaImage\full\library\,roveri_sarcofagi.pdf
2429,3,564,Excavations at Giza 1949-1950,"Abu Bakr, Abdel Moneim. <I>Excavations at Giza 1949-1950</I>. Cairo: Government Press, 1953.<BR>",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,abu-bakr_giza.pdf
2432,3,260,Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California,"Lutz, Henry F. <I>Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California</I>. University of California Publications. Egyptian Archaeology 4. Leipzig: J.C. Hinrichs, 1927.",1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_steles.pdf
2433,3,260,Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California,"Lutz, Henry F. <I>Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California</I>. University of California Publications. Egyptian Archaeology 4. Leipzig: J.C. Hinrichs, 1927.",1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_steles.pdf
2435,3,138,Urkunden des Alten Reichs. Erster Band,"Sethe, Kurt. <I>Urkunden des Alten Reichs. Erster Band</I>. Urkunden des Ägyptischen Altertums Abteilung 1, Hft. 1-4. Leipzig: J.C. Hinrichs'sche Buchhandlung, 1903/1933.",1933,Y:\\images\MFA-images\Giza\GizaImage\full\library\sethe_urk_I\,sethe_urk_I.pdf
2435,3,154,"American Journal of Archaeology 46 (1942), pp. 509–531, ""The Origin of Some Unidentified Old Kingdom Reliefs""","Smith, William Stevenson. ""The Origin of Some Unidentified Old Kingdom Reliefs."" <I>American Journal of Archaeology</I> 46 (1942), pp. 509-531.",1942,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_aja_46_1942.pdf
2439,3,608,"Perspectives on Ancient Egypt, pp. 235–272, ""A Dig Divided: The Giza Mastaba of Heti, G 5480 (Giza Archives Gleaning IV)""","Manuelian, Peter Der. ""A Dig Divided: The Giza Mastaba of Heti, G 5480 (Giza Archives Gleaning IV)."" In Zahi Hawass, Peter Der Manuelian and Ramadan Hussein, eds. <I>Perspectives on Ancient Egypt. Studies in Honor of Edward Brovarski</I>. CASAE 40. Cairo: Supreme Council of Antiquities, 2010, pp. 235-272.",2010,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_fs_brovarski.pdf
2440,3,556,I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno,"Donadoni Roveri, Anna Maria. <I>I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno</I>. Rome: Istituto di Studi del Vicino Oriente - Università di Roma, 1969. <BR>",1969,Y:\\images\MFA-images\Giza\GizaImage\full\library\,roveri_sarcofagi.pdf
2443,3,564,Excavations at Giza 1949-1950,"Abu Bakr, Abdel Moneim. <I>Excavations at Giza 1949-1950</I>. Cairo: Government Press, 1953.<BR>",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,abu-bakr_giza.pdf
2445,3,91,"Bulletin of the Museum of Fine Arts, Boston 37, No. 220 (April 1939), pp. 29-35, ""A Family of Royal Estate Stewards of Dynasty V""","Reisner, George A. ""A Family of Royal Estate Stewards of Dynasty V."" <I>Bulletin of the Museum of Fine Arts, Boston</I> 37, No. 220 (April 1939), pp. 29-35.",April 1939,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa37_1939_29to35.pdf
2446,3,7,"Bulletin of the Museum of Fine Arts, Boston 11, No. 66 (November 1913), pp. 53-66, ""A Family of Builders of the Sixth Dynasty, about 2600 B.C.""","Reisner, George A. ""A Family of Builders of the Sixth Dynasty, about 2600 B.C."" <I>Bulletin of the Museum of Fine Arts, Boston </I>11, No. 66 (November 1913), pp. 53-66.<BR>",November 1913,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa11_1913_53to66.pdf
2446,3,507,"L'Égyptologie en 1979, pp. 115-121, ""The Senedjemib Complex at Giza: An Interim Report""","Brovarski, Edward. ""The Senedjemib Complex at Giza: An Interim Report."" <I>L'Égyptologie en 1979. Axes prioritaires de recherches</I>, tome II. Colloques Internationaux du Centre National de la Recherche Scientifique No. 595. Paris: Éditions du Centre National de la Recherche Scientifique, 1982, pp. 115-121.<BR>",1982,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_egyptologie_1979.pdf
2459,3,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
2460,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2461,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2462,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2463,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2463,3,607,"Journal of the American Research Center in Egypt 45 (2009), pp. 3-48, ""Penmeru Revisited–Giza Mastaba G 2197 (Giza Archives Gleanings V)""","Manuelian, Peter Der. ""Penmeru Revisited-Giza Mastaba G 2197 (Giza Archives Gleanings V).""<I>Journal of the American Research Center in Egypt</I>45 (2009), pp. 3-48.",2009,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_jarce45_2009.pdf
2464,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2464,3,607,"Journal of the American Research Center in Egypt 45 (2009), pp. 3-48, ""Penmeru Revisited–Giza Mastaba G 2197 (Giza Archives Gleanings V)""","Manuelian, Peter Der. ""Penmeru Revisited-Giza Mastaba G 2197 (Giza Archives Gleanings V).""<I>Journal of the American Research Center in Egypt</I>45 (2009), pp. 3-48.",2009,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_jarce45_2009.pdf
2465,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2466,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2467,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
