ReferenceID,ObjectID,Title,ObjectNumber,ClassificationID,ObjectDate,ThumbPathName,ThumbFileName,ArchIDNum
189,69203,Giza Minor Cemetery title card: superior(?) libation priest of the pyramid Kha-Sneferu,UPM_GMC_names_titles_127,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767048?width=170&height=170,481669257
189,69204,Giza Minor Cemetery title card: royal scribe,UPM_GMC_names_titles_128,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767054?width=170&height=170,481669260
189,69205,Giza Minor Cemetery title card: scribe of the royal documents,UPM_GMC_names_titles_129,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767060?width=170&height=170,481669263
189,69206,Giza Minor Cemetery title card: libation priest,UPM_GMC_names_titles_130,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767066?width=170&height=170,481669266
189,69207,Giza Minor Cemetery title card: libation priest,UPM_GMC_names_titles_131,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767072?width=170&height=170,481669269
189,69208,Giza Minor Cemetery list of titles,UPM_GMC_names_titles_132,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767078?width=170&height=170,481669272
189,69209,Giza Minor Cemetery list of personal names,UPM_GMC_names_titles_133,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767083?width=170&height=170,481669275
189,69210,"Giza Minor Cemetery names and titles index, p.01",UPM_GMC_names_titles_134,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767089?width=170&height=170,481669278
189,69211,Giza Minor Cemetery name card: Ankh Idu (in G 3008),UPM_GMC_names_titles_002,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766057?width=170&height=170,481668882
189,69212,Giza Minor Cemetery name card: Ankh,UPM_GMC_names_titles_003,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766065?width=170&height=170,481668885
189,69213,Giza Minor Cemetery name card: Bebib (in G 3086),UPM_GMC_names_titles_004,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766073?width=170&height=170,481668888
189,69214,Giza Minor Cemetery name card: Iymery (G 3098),UPM_GMC_names_titles_005,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766081?width=170&height=170,481668891
189,69215,Giza Minor Cemetery name card: Iymery (G 3098),UPM_GMC_names_titles_006,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766089?width=170&height=170,481668894
189,69216,Giza Minor Cemetery name card: Iymery (G 3098),UPM_GMC_names_titles_007,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766097?width=170&height=170,481668897
189,69217,Giza Minor Cemetery name card: Khakhenmet (in G 3093),UPM_GMC_names_titles_008,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766105?width=170&height=170,481668900
189,69218,Giza Minor Cemetery name card: Khentka (in G 3050),UPM_GMC_names_titles_009,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766112?width=170&height=170,481668903
189,69219,Giza Minor Cemetery name card: Khenut Inti (in G 3008),UPM_GMC_names_titles_010,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766120?width=170&height=170,481668906
189,69220,Giza Minor Cemetery name card: Khenut Inti (in G 3008),UPM_GMC_names_titles_011,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766128?width=170&height=170,481668909
189,69221,Giza Minor Cemetery name card: Khertka (near G 3094),UPM_GMC_names_titles_012,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766136?width=170&height=170,481668912
189,69222,Giza Minor Cemetery name card: Khety (near G 3094),UPM_GMC_names_titles_013,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766144?width=170&height=170,481668915
189,69223,Giza Minor Cemetery name card: Khufumernetjeru (G 3004),UPM_GMC_names_titles_014,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766152?width=170&height=170,481668918
189,69224,Giza Minor Cemetery name card: Neferes[Û],UPM_GMC_names_titles_028,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766262?width=170&height=170,481668960
189,69225,Giza Minor Cemetery name card: Tjenti (G 3035),UPM_GMC_names_titles_043,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766383?width=170&height=170,481669005
189,69226,Giza Minor Cemetery title card: adorer of the king,UPM_GMC_names_titles_083,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766702?width=170&height=170,481669125
189,69227,"Giza Minor Cemetery names and titles index, p.02",UPM_GMC_names_titles_135,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767094?width=170&height=170,481669281
189,69228,Giza Minor Cemetery name card: Ankh Idu (in G 3008),UPM_GMC_names_titles_044,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766391?width=170&height=170,481669008
189,69229,Giza Minor Cemetery name card: Khenut Inti (in G 3008),UPM_GMC_names_titles_045,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766399?width=170&height=170,481669011
189,69230,Giza Minor Cemetery name card: Khenut Inti (in G 3008),UPM_GMC_names_titles_046,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766407?width=170&height=170,481669014
189,69231,Giza Minor Cemetery title card: district chief,UPM_GMC_names_titles_047,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766414?width=170&height=170,481669017
189,69232,Giza Minor Cemetery title card: priest of the ka,UPM_GMC_names_titles_048,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766422?width=170&height=170,481669020
189,69233,Giza Minor Cemetery title card: priest of the ka,UPM_GMC_names_titles_049,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766430?width=170&height=170,481669023
189,69234,Giza Minor Cemetery title card: priest of the ka,UPM_GMC_names_titles_050,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766438?width=170&height=170,481669026
189,69235,Giza Minor Cemetery title card: wife,UPM_GMC_names_titles_051,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766446?width=170&height=170,481669029
189,69236,Giza Minor Cemetery title card: wife,UPM_GMC_names_titles_052,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766454?width=170&height=170,481669032
189,69237,Giza Minor Cemetery title card: wife,UPM_GMC_names_titles_053,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766462?width=170&height=170,481669035
189,69238,Giza Minor Cemetery title card: mistress,UPM_GMC_names_titles_054,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766470?width=170&height=170,481669038
189,69239,Giza Minor Cemetery title card: chief of the secrets of the works,UPM_GMC_names_titles_055,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766478?width=170&height=170,481669041
189,69240,Giza Minor Cemetery title card: chief of the mysteries of his god,UPM_GMC_names_titles_056,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766486?width=170&height=170,481669044
189,69241,Giza Minor Cemetery title card: deputy adorer of the king,UPM_GMC_names_titles_084,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766710?width=170&height=170,481669128
189,69242,Giza Minor Cemetery title card: overseer of the king in every place of his,UPM_GMC_names_titles_085,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766716?width=170&height=170,481669131
189,69243,Giza Minor Cemetery title card: libation priest of the king's mother,UPM_GMC_names_titles_086,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766724?width=170&height=170,481669134
189,69244,Giza Minor Cemetery title card: libation priest of the king's mother,UPM_GMC_names_titles_087,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766732?width=170&height=170,481669137
189,69245,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_088,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766740?width=170&height=170,481669140
189,69246,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_089,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766748?width=170&height=170,481669143
189,69247,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_090,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766756?width=170&height=170,481669146
189,69248,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_091,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766764?width=170&height=170,481669149
189,69249,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_092,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766772?width=170&height=170,481669152
189,69250,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_093,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766780?width=170&height=170,481669155
189,69251,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_094,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766788?width=170&height=170,481669158
189,69252,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_095,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766796?width=170&height=170,481669161
189,69253,Giza Minor Cemetery title card: overseer of victuals(?),UPM_GMC_names_titles_069,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766588?width=170&height=170,481669083
189,69254,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_096,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766804?width=170&height=170,481669164
189,69255,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_097,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766812?width=170&height=170,481669167
189,69256,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_098,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766820?width=170&height=170,481669170
189,69257,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_099,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766828?width=170&height=170,481669173
189,69258,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_100,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766836?width=170&height=170,481669176
189,69259,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_101,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766844?width=170&height=170,481669179
189,69260,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_102,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766852?width=170&height=170,481669182
189,69261,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_103,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766860?width=170&height=170,481669185
189,69262,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_104,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766868?width=170&height=170,481669188
189,69263,Giza Minor Cemetery title card: acquaintance of the king,UPM_GMC_names_titles_105,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766876?width=170&height=170,481669191
189,69264,Giza Minor Cemetery title card: son of the king,UPM_GMC_names_titles_106,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766884?width=170&height=170,481669194
189,69265,Giza Minor Cemetery title card: royal scribe,UPM_GMC_names_titles_107,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766892?width=170&height=170,481669197
189,69266,Giza Minor Cemetery title card: priestess of Neit,UPM_GMC_names_titles_108,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766900?width=170&height=170,481669200
189,69267,"Giza Minor Cemetery names and titles index, p.03",UPM_GMC_names_titles_136,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767098?width=170&height=170,481669284
189,69268,"Giza Minor Cemetery names and titles index, p.04",UPM_GMC_names_titles_137,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767102?width=170&height=170,481669287
189,69269,"Giza Minor Cemetery names and titles index, p.05",UPM_GMC_names_titles_138,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767106?width=170&height=170,481669290
189,69270,"Giza Minor Cemetery names and titles index, p.06",UPM_GMC_names_titles_139,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767110?width=170&height=170,481669293
189,69271,"Giza Minor Cemetery names and titles index, p.07",UPM_GMC_names_titles_140,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767114?width=170&height=170,481669296
189,69272,"Giza Minor Cemetery list of personal names with sign numbers, p.01",UPM_GMC_names_titles_141,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767118?width=170&height=170,481669299
189,69273,"Giza Minor Cemetery list of personal names with sign numbers, p.02",UPM_GMC_names_titles_142,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767122?width=170&height=170,481669302
189,69274,"Giza Minor Cemetery list of titles with sign numbers, p.01",UPM_GMC_names_titles_143,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767126?width=170&height=170,481669305
189,69275,"Giza Minor Cemetery list of titles with sign numbers, p.02",UPM_GMC_names_titles_144,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767130?width=170&height=170,481669308
189,69276,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.001",UPM_GMC_names_titles_145,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767134?width=170&height=170,481669311
189,69277,Giza Minor Cemetery name card: Khetu (G 3094),UPM_GMC_names_titles_015,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766160?width=170&height=170,481668921
189,69278,Giza Minor Cemetery name card: Khety (near G 3094),UPM_GMC_names_titles_016,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766168?width=170&height=170,481668924
189,69279,Giza Minor Cemetery name card: Mededi (G 3093),UPM_GMC_names_titles_017,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766176?width=170&height=170,481668927
189,69280,Giza Minor Cemetery name card: Mesat (in G 3086),UPM_GMC_names_titles_018,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766184?width=170&height=170,481668930
189,69281,Giza Minor Cemetery name card: Mesehet (in G 3033),UPM_GMC_names_titles_019,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766191?width=170&height=170,481668933
189,69282,Giza Minor Cemetery name card: Mesty (in G 3093),UPM_GMC_names_titles_020,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766198?width=170&height=170,481668936
189,69283,Giza Minor Cemetery name card: Nebeh (near G 3094),UPM_GMC_names_titles_021,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766206?width=170&height=170,481668939
189,69284,Giza Minor Cemetery name card: Nefer (near G 3071),UPM_GMC_names_titles_022,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766214?width=170&height=170,481668942
189,69285,Giza Minor Cemetery name card: Nefer (G 2110),UPM_GMC_names_titles_023,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766222?width=170&height=170,481668945
189,69286,Giza Minor Cemetery name card: Neferhetepes (in G 3098b),UPM_GMC_names_titles_024,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766230?width=170&height=170,481668948
189,69287,Giza Minor Cemetery name card: Neferhetepes-nedjes (G 3098b),UPM_GMC_names_titles_025,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766238?width=170&height=170,481668951
189,69288,Giza Minor Cemetery name card: Neferhetepes-nedjes (G 3098b),UPM_GMC_names_titles_026,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766246?width=170&height=170,481668954
189,69289,Giza Minor Cemetery name card: Neferhi (G 3097),UPM_GMC_names_titles_027,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766254?width=170&height=170,481668957
189,69290,Giza Minor Cemetery title card: priestess of Hathor,UPM_GMC_names_titles_057,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766494?width=170&height=170,481669047
189,69291,Giza Minor Cemetery title card: priestess of Hathor,UPM_GMC_names_titles_058,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766502?width=170&height=170,481669050
189,69292,"Giza Minor Cemetery title card: priestess of Hathor, the mistress of the Sycamore",UPM_GMC_names_titles_059,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766510?width=170&height=170,481669053
189,69293,"Giza Minor Cemetery title card: priestess of Hathor, mistress of Nehet",UPM_GMC_names_titles_060,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766518?width=170&height=170,481669056
189,69294,Giza Minor Cemetery title card: superior libation priest of the pyramid of Kha-Sneferu,UPM_GMC_names_titles_061,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766526?width=170&height=170,481669059
189,69295,Giza Minor Cemetery title card: priest of Khufu,UPM_GMC_names_titles_062,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766534?width=170&height=170,481669062
189,69296,Giza Minor Cemetery title card: priest of Khufu,UPM_GMC_names_titles_063,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766542?width=170&height=170,481669065
189,69297,Giza Minor Cemetery title card: commander of the young boat-crews,UPM_GMC_names_titles_064,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766550?width=170&height=170,481669068
189,69298,Giza Minor Cemetery title card: mother,UPM_GMC_names_titles_065,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766558?width=170&height=170,481669071
189,69299,Giza Minor Cemetery title card: aide or assistant,UPM_GMC_names_titles_066,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766566?width=170&height=170,481669074
189,69300,Giza Minor Cemetery title card: aide or assistant,UPM_GMC_names_titles_067,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766573?width=170&height=170,481669077
189,69301,Giza Minor Cemetery title card: aide of the commander of the army,UPM_GMC_names_titles_068,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766581?width=170&height=170,481669080
189,69302,"Giza Minor Cemetery title card: priestess of Neit, the ""the Opener of the Ways""",UPM_GMC_names_titles_109,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766908?width=170&height=170,481669203
189,69303,"Giza Minor Cemetery title card: priestess of Neit, the ""the Opener of the Ways""",UPM_GMC_names_titles_110,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766916?width=170&height=170,481669206
189,69304,Giza Minor Cemetery title card: priest of Ded-ef-Ra,UPM_GMC_names_titles_111,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766924?width=170&height=170,481669209
189,69305,Giza Minor Cemetery title card: priest of Khafra,UPM_GMC_names_titles_112,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766932?width=170&height=170,481669212
189,69306,Giza Minor Cemetery title card: great one of the 'Ten of the South',UPM_GMC_names_titles_113,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766940?width=170&height=170,481669215
189,69307,Giza Minor Cemetery title card: son,UPM_GMC_names_titles_114,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766948?width=170&height=170,481669218
189,69308,Giza Minor Cemetery title card: judge; chief or master,UPM_GMC_names_titles_115,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766956?width=170&height=170,481669221
189,69309,Giza Minor Cemetery title card: master of the bank,UPM_GMC_names_titles_116,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766964?width=170&height=170,481669224
189,69310,Giza Minor Cemetery title card: master of the bank,UPM_GMC_names_titles_117,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766972?width=170&height=170,481669227
189,69311,Giza Minor Cemetery title card: master of the bank to the assistant of the houses of food,UPM_GMC_names_titles_118,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766980?width=170&height=170,481669230
189,69312,Giza Minor Cemetery title card: master scribe,UPM_GMC_names_titles_119,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766988?width=170&height=170,481669233
189,69313,Giza Minor Cemetery title card: master of the house of food,UPM_GMC_names_titles_120,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41766996?width=170&height=170,481669236
189,69314,Giza Minor Cemetery title card: daughter,UPM_GMC_names_titles_121,124,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767004?width=170&height=170,481669239
189,69315,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.001 (alternate version)",UPM_GMC_names_titles_146,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767138?width=170&height=170,481669314
189,69316,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.001 (alternate version)",UPM_GMC_names_titles_147,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767142?width=170&height=170,481669317
189,69317,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.002",UPM_GMC_names_titles_148,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767148?width=170&height=170,481669320
189,69318,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.003",UPM_GMC_names_titles_149,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767154?width=170&height=170,481669323
189,69319,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.004",UPM_GMC_names_titles_150,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767161?width=170&height=170,481669326
189,69320,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.005",UPM_GMC_names_titles_151,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767167?width=170&height=170,481669329
189,69321,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.006",UPM_GMC_names_titles_152,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767174?width=170&height=170,481669332
189,69322,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.007",UPM_GMC_names_titles_153,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767180?width=170&height=170,481669335
189,69323,"The Minor Cemetery at Giza, Unpublished Manuscript, Chapter VII: Indices of Personal Names and Titles, p.008",UPM_GMC_names_titles_154,71,NULL,https://nrs.harvard.edu,urn-3:FHCL:41767186?width=170&height=170,481669338
190,52757,Offering slab of Hepefre,UPM_E2923,87,NULL,Y:\images\UPM\UPMAA Giza records- Photo_storage_curatorial\Thumbnails,UPM_E2923_001_thumb.jpg,NULL
191,25724,Colossal alabaster statue of Menkaure,MFAB_09.204,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:37703701?width=170&height=170,459584997
193,54270,Ushabti of Horudja,BÄM_291,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41574765?width=170&height=170,480791140
193,54271,Ushabti,BÄM_293,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41574767?width=170&height=170,480791143
193,54272,Ushabti of Horudja,BÄM_295,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41577005?width=170&height=170,480793354
193,54273,Ushabti of Horemakhet,BÄM_345,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41574771?width=170&height=170,480791149
193,54274,Ushabti,BÄM_346,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41574773?width=170&height=170,480791152
193,54275,Ushabti,BÄM_347,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41574775?width=170&height=170,480791155
193,54276,Ushabti,BÄM_348,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575436?width=170&height=170,480793408
193,54277,Ushabti,BÄM_349,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575440?width=170&height=170,480793411
193,54278,Ushabti of Horudja,BÄM_350,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575444?width=170&height=170,480793414
193,54279,Ushabti of Udjahor,BÄM_351,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575456?width=170&height=170,480793423
193,54283,Ushabti of Horemakhet,BÄM_352,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41576843?width=170&height=170,480794464
193,54284,Ushabti of Udjahor,BÄM_353,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575460?width=170&height=170,480793426
193,54285,Ushabti of Udjahor,BÄM_354,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575464?width=170&height=170,480793429
193,54286,Ushabti of Udjahor,BÄM_355,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575468?width=170&height=170,480793432
193,54287,Ushabti of Horudja,BÄM_357,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41577517?width=170&height=170,480795304
193,54288,Ushabti of Hor,BÄM_366,88,NULL,NULL,NULL,NULL
193,54289,Ushabti of Tasherimin,BÄM_368,88,NULL,NULL,NULL,NULL
193,54290,Ushabti of Tasherimin,BÄM_370,88,NULL,NULL,NULL,NULL
193,54292,Ushabti of Udjahor Psametik-sasekhmet,BÄM_938,88,NULL,NULL,NULL,NULL
193,54374,Ushabti of Udjahor Psametik-sasekhmet,BÄM_4511,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575785?width=170&height=170,480793669
193,54375,Ushabti of Udjahor Psametik-sasekhmet,BÄM_4515,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575793?width=170&height=170,480793675
193,54380,Ushabti of Tasherimin,BÄM_5812,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575809?width=170&height=170,480793687
193,54381,Ushabti of Tasherimin,BÄM_5813,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575813?width=170&height=170,480793690
193,54382,Ushabti of Tasherimin,BÄM_5818,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575817?width=170&height=170,480793693
193,54383,Ushabti of Tasherimin,BÄM_5819,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41575821?width=170&height=170,480793696
193,54384,Ushabti of Tasherimin,BÄM_5820,88,NULL,https://nrs.harvard.edu,urn-3:FHCL:41576644?width=170&height=170,480794314
209,45228,Limestone standing pair statue,KHM_ÄS_7788,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:41122871?width=170&height=170,474983710
209,45369,Chapel of Kaninisut [I],KHM_ÄS_8006,58,NULL,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\PDM\,PDM_1994.08.07.jpg,NULL
209,47971,Chapel of Merib Kapunisut (G 2100-I),BÄM_1107,58,NULL,https://nrs.harvard.edu,urn-3:FHCL:41577049?width=170&height=170,480793387
212,15355,Headless standing pair statue of Pehenptah and his mother Amendjefaes,KHM_ÄS_7502,18,10/10/1912,https://nrs.harvard.edu,urn-3:FHCL:37900472?width=170&height=170,460180081
212,44951,Limestone seated statue of Khentetka and her son Rudju,KHM_ÄS_7507,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:41122603?width=170&height=170,474983308
212,45378,Limestone false door of Irienre,KHM_ÄS_8013,24,NULL,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\PDM\,PDM_1994.07.12.jpg,NULL
212,45438,Base of limestone standing statue of Rawer [I],KHM_ÄS_8544,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:41391179?width=170&height=170,478126655
212,54394,False door of Seshemnefer II,BÄM_21600,24,NULL,https://nrs.harvard.edu,urn-3:FHCL:41586088?width=170&height=170,480887606
214,45227,Limestone reserve head,KHM_ÄS_7787,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:41122867?width=170&height=170,474983704
214,45409,Fragment of limestone statue of Akhi and his son,KHM_ÄS_8384,18,NULL,https://nrs.harvard.edu,urn-3:FHCL:41113139?width=170&height=170,474951003
214,45442,Limestone slab stela,KHM_ÄS_8549,121,NULL,https://nrs.harvard.edu,urn-3:FHCL:40710666?width=170&height=170,471820912
214,45622,Fragmentary limestone reserve head,KHM_ÄS_9290,18,NULL,NULL,NULL,NULL
214,45666,Fragment of left ear from reserve head (?),KHM_ÄS_9614a,18,NULL,NULL,NULL,NULL
